year,municipio,geoid,total_population,total_population_moe,total_population_16plus,total_population_16plus_moe,total_housing_units,total_housing_units_moe,unemployment_rate_pct,unemployment_rate_moe,labor_force_participation_pct,labor_force_participation_moe,median_income_nominal,median_income_real,median_income_moe,cpi,total_population_25plus,hs_graduate_pct,hs_graduate_count,hs_graduate_moe,bachelors_plus_pct,bachelors_count,doctorate_count,doctorate_moe,establishment_count,uninsured_pct,uninsured_moe
2021,Moca Municipio,72099,37532.0,0.0,31413.0,158.0,16183.0,242.0,24.6,4.0,44.3,2.4,17685.0,21014.49,1967.0,270.97,26709.0,30.6,8171.0,734.4004357297182,22.7,4483.0,245.0,146.0,414.0,5.5,1.3
2021,Morovis Municipio,72101,29069.0,0.0,24094.0,173.0,11935.0,249.0,16.0,4.0,43.2,2.3,21598.0,25664.17,1557.0,270.97,20508.0,30.6,6276.0,657.3598709991354,17.5,2896.0,112.0,77.0,178.0,5.7,1.6
2021,Naguabo Municipio,72103,23722.0,0.0,19509.0,173.0,11270.0,247.0,15.0,5.6,37.6,3.3,18412.0,21878.36,1735.0,270.97,16546.0,38.2,6317.0,788.6000253613995,22.1,2878.0,65.0,72.0,159.0,8.0,2.1
2021,Naranjito Municipio,72105,29200.0,0.0,24691.0,76.0,10391.0,288.0,16.9,5.4,37.5,3.2,19156.0,22762.43,2194.0,270.97,20993.0,24.2,5075.0,808.1986142032167,17.9,3162.0,52.0,76.0,330.0,6.1,2.3
2021,Orocovis Municipio,72107,21510.0,0.0,17835.0,72.0,8971.0,144.0,24.3,4.1,36.2,3.1,15637.0,18580.92,1796.0,270.97,15163.0,31.0,4706.0,428.92423573400464,17.8,2011.0,34.0,43.0,196.0,4.5,1.7
2021,Patillas Municipio,72109,16231.0,0.0,13724.0,110.0,8355.0,233.0,15.2,4.5,35.7,3.6,17783.0,21130.94,2131.0,270.97,12052.0,29.7,3575.0,515.981588818826,19.6,1583.0,35.0,57.0,102.0,6.7,1.7
2021,Peñuelas Municipio,72111,20625.0,0.0,16886.0,92.0,8573.0,212.0,14.8,3.4,39.5,2.5,18123.0,21534.95,1145.0,270.97,14252.0,27.8,3956.0,504.25489586121023,24.9,3079.0,79.0,73.0,154.0,4.3,1.4
2021,Ponce Municipio,72113,139245.0,0.0,116592.0,227.0,65563.0,537.0,12.8,1.2,36.5,1.1,17747.0,21088.16,715.0,270.97,99337.0,30.9,30655.0,1142.037214805192,29.2,20364.0,1949.0,325.0,2330.0,5.7,0.6
2021,Quebradillas Municipio,72115,23743.0,0.0,19939.0,127.0,10342.0,209.0,5.3,3.5,37.5,3.8,18947.0,22514.08,2655.0,270.97,17284.0,29.9,5174.0,689.6876104440329,21.5,2683.0,179.0,146.0,214.0,5.2,1.9
2021,Rincón Municipio,72117,15097.0,0.0,12998.0,99.0,9329.0,198.0,8.2,2.8,43.5,3.2,24744.0,29402.46,3401.0,270.97,11567.0,26.0,3005.0,411.86891118412905,22.9,2004.0,145.0,113.0,210.0,5.0,1.7
2021,Río Grande Municipio,72119,47630.0,0.0,40526.0,188.0,22674.0,313.0,21.2,2.7,52.0,1.6,23679.0,28136.95,1560.0,270.97,34734.0,29.1,10116.0,869.8781523868731,24.7,6930.0,126.0,97.0,368.0,8.7,1.6
2021,Sabana Grande Municipio,72121,22860.0,0.0,19278.0,127.0,10828.0,165.0,18.5,4.5,38.8,2.7,18857.0,22407.13,1689.0,270.97,15604.0,34.0,5303.0,549.5061419128998,21.8,2656.0,110.0,86.0,181.0,7.3,1.7
2021,Salinas Municipio,72123,26208.0,0.0,21891.0,110.0,13068.0,261.0,4.9,2.1,38.3,3.1,18563.0,22057.78,1777.0,270.97,18459.0,40.5,7468.0,715.3048301248916,19.5,2801.0,146.0,148.0,187.0,8.5,1.9
2021,San Germán Municipio,72125,32031.0,0.0,27243.0,144.0,15712.0,217.0,7.3,2.4,28.8,2.9,16492.0,19596.89,1707.0,270.97,23079.0,34.0,7842.0,661.3017465575,21.9,3653.0,293.0,129.0,336.0,4.6,1.2
2021,San Juan Municipio,72127,344791.0,0.0,294169.0,410.0,189079.0,981.0,16.6,0.8,52.0,0.7,24347.0,28930.72,705.0,270.97,253731.0,21.7,55109.0,1770.790783802536,40.0,60451.0,6856.0,695.0,11651.0,9.6,0.5
2021,San Lorenzo Municipio,72129,37822.0,0.0,32115.0,195.0,16056.0,280.0,8.8,2.8,39.0,2.2,19339.0,22979.88,1465.0,270.97,27675.0,25.2,6983.0,703.6511919978534,18.6,3611.0,123.0,111.0,288.0,6.9,1.4
2021,San Sebastián Municipio,72131,39351.0,0.0,33262.0,197.0,18290.0,250.0,13.1,2.9,37.6,2.5,16812.0,19977.13,1346.0,270.97,28941.0,26.3,7618.0,734.4126905221614,20.8,4688.0,152.0,107.0,484.0,5.3,1.0
2021,Santa Isabel Municipio,72133,20530.0,0.0,17110.0,81.0,9135.0,207.0,8.4,2.6,48.9,2.7,20784.0,24696.92,1664.0,270.97,14294.0,38.6,5515.0,606.3604538556253,26.8,2888.0,152.0,77.0,182.0,7.8,2.2
2021,Toa Alta Municipio,72135,67602.0,0.0,56644.0,195.0,26328.0,277.0,10.1,1.8,50.5,1.9,28098.0,33387.9,2014.0,270.97,47853.0,26.3,12588.0,1046.833320065807,26.9,9784.0,430.0,232.0,386.0,6.5,1.0
2021,Toa Baja Municipio,72137,76248.0,0.0,64421.0,214.0,34889.0,335.0,13.4,1.6,51.5,1.4,26587.0,31592.43,1297.0,270.97,55064.0,26.1,14398.0,827.8629113567052,27.6,11664.0,438.0,121.0,777.0,7.2,0.9
2021,Trujillo Alto Municipio,72139,68001.0,0.0,57546.0,177.0,29042.0,326.0,5.5,1.4,52.1,1.4,33948.0,40339.26,1506.0,270.97,49339.0,22.8,11237.0,736.514086762772,36.9,13202.0,827.0,275.0,587.0,6.3,1.0
2021,Utuado Municipio,72141,28585.0,0.0,24129.0,98.0,13306.0,210.0,31.9,4.9,39.0,2.4,15812.0,18788.86,1182.0,270.97,20883.0,26.4,5504.0,547.727121840794,21.1,3589.0,107.0,89.0,210.0,6.4,1.3
2021,Vega Alta Municipio,72143,35728.0,0.0,29794.0,101.0,16019.0,284.0,21.2,3.9,46.4,2.8,21828.0,25937.47,1113.0,270.97,25251.0,29.1,7350.0,703.8870648051433,22.0,3756.0,399.0,180.0,412.0,5.5,1.5
2021,Vega Baja Municipio,72145,54544.0,0.0,45974.0,184.0,24695.0,300.0,17.6,2.5,43.1,1.7,21507.0,25556.04,1165.0,270.97,39632.0,30.1,11932.0,711.5195007868723,22.7,6627.0,208.0,120.0,448.0,9.6,1.4
2021,Vieques Municipio,72147,8317.0,0.0,7041.0,178.0,4967.0,156.0,15.2,7.8,33.4,6.7,14942.0,17755.07,2258.0,270.97,5970.0,48.1,2872.0,607.5532898437799,14.2,424.0,212.0,299.0,111.0,13.7,6.8
2021,Villalba Municipio,72149,22341.0,0.0,18348.0,100.0,9380.0,176.0,18.6,3.5,42.8,2.7,20722.0,24623.25,1975.0,270.97,15523.0,35.2,5469.0,545.5135195391587,21.5,2658.0,89.0,72.0,138.0,3.2,1.0
2021,Yabucoa Municipio,72151,31047.0,0.0,26282.0,169.0,14548.0,318.0,15.2,3.0,37.7,2.5,17267.0,20517.79,1475.0,270.97,22690.0,26.5,6011.0,550.4416408666772,17.4,3353.0,53.0,47.0,177.0,5.6,1.2
2021,Yauco Municipio,72153,34704.0,0.0,29486.0,99.0,17713.0,168.0,17.4,3.9,38.9,1.8,16444.0,19539.85,1380.0,270.97,25661.0,34.7,8894.0,718.6800400734669,25.9,5090.0,352.0,166.0,406.0,5.9,1.2
2022,Adjuntas Municipio,72001,17972.0,0.0,15111.0,95.0,7535.0,298.0,21.9,4.7,41.3,2.6,17659.0,19430.58,1530.0,292.63,13115.0,31.7,4155.0,532.2527595043542,16.3,1818.0,51.0,55.0,154.0,4.8,1.6
2022,Aguada Municipio,72003,37998.0,0.0,32757.0,139.0,17598.0,466.0,7.6,2.2,37.6,2.2,20301.0,22337.62,1509.0,292.63,28576.0,25.5,7299.0,705.3226212167025,21.5,4796.0,109.0,78.0,581.0,4.9,1.3
2022,Aguadilla Municipio,72005,54752.0,0.0,46544.0,151.0,27565.0,621.0,15.5,2.3,38.6,1.9,18348.0,20188.7,1187.0,292.63,40147.0,31.3,12584.0,800.960048941269,24.7,6828.0,353.0,115.0,967.0,5.7,0.9
2022,Aguas Buenas Municipio,72007,24136.0,0.0,20594.0,130.0,10707.0,393.0,5.2,2.3,43.3,2.8,23160.0,25483.44,2100.0,292.63,17285.0,33.1,5727.0,576.3132828592449,19.5,2772.0,131.0,159.0,159.0,4.3,1.5
2022,Aibonito Municipio,72009,24555.0,0.0,21052.0,114.0,10095.0,314.0,6.4,2.4,39.8,2.4,22511.0,24769.33,1974.0,292.63,18353.0,36.0,6616.0,668.9730936293328,22.6,2740.0,345.0,184.0,312.0,3.5,1.1
2022,Arecibo Municipio,72013,87217.0,0.0,74727.0,175.0,41099.0,828.0,17.6,2.2,41.8,1.3,21799.0,23985.91,1073.0,292.63,64464.0,30.6,19735.0,933.5405722302593,26.0,13042.0,729.0,272.0,1130.0,7.1,1.0
2022,Arroyo Municipio,72015,15797.0,0.0,13178.0,108.0,8153.0,327.0,11.2,5.1,33.1,3.2,18496.0,20351.54,2535.0,292.63,11341.0,29.4,3336.0,391.0626548265636,24.9,2249.0,59.0,52.0,96.0,4.4,1.6
2022,Añasco Municipio,72011,25497.0,0.0,22066.0,97.0,12390.0,475.0,8.4,2.9,42.6,2.6,22673.0,24947.59,1723.0,292.63,19078.0,30.1,5745.0,629.4584974404587,21.7,3177.0,17.0,28.0,301.0,6.3,1.8
2022,Barceloneta Municipio,72017,22604.0,0.0,19057.0,103.0,10055.0,456.0,15.8,4.7,43.1,3.3,20282.0,22316.72,2504.0,292.63,16451.0,33.7,5541.0,619.5643630810281,23.1,2955.0,52.0,83.0,312.0,5.8,2.0
2022,Barranquitas Municipio,72019,28899.0,0.0,23743.0,153.0,11074.0,465.0,15.5,3.8,43.7,2.7,21262.0,23395.03,3191.0,292.63,20173.0,30.6,6164.0,646.4131805586889,22.3,3715.0,88.0,58.0,317.0,3.2,1.3
2022,Bayamón Municipio,72021,184326.0,0.0,158308.0,270.0,83655.0,965.0,9.9,0.9,47.0,0.9,29403.0,32352.75,857.0,292.63,136936.0,23.2,31721.0,1320.8618398606268,30.8,30918.0,1456.0,291.0,3122.0,7.3,0.5
2022,Cabo Rojo Municipio,72023,46983.0,0.0,40609.0,169.0,28480.0,610.0,14.6,2.4,44.5,2.2,23077.0,25392.12,1730.0,292.63,35227.0,24.2,8531.0,868.8780121513031,28.1,7381.0,594.0,239.0,617.0,5.3,1.1
2022,Caguas Municipio,72025,126772.0,0.0,108335.0,291.0,57997.0,824.0,9.6,1.3,48.7,1.2,29279.0,32216.31,1417.0,292.63,93442.0,26.7,24918.0,1278.5124168345023,34.4,21992.0,1669.0,428.0,2472.0,6.1,0.8
2022,Camuy Municipio,72027,32733.0,0.0,28032.0,151.0,14035.0,418.0,5.4,1.9,41.1,2.6,23263.0,25596.78,2009.0,292.63,24290.0,24.1,5857.0,564.5219216292668,21.3,3630.0,353.0,200.0,348.0,5.3,1.5
2022,Canóvanas Municipio,72029,42218.0,0.0,35229.0,154.0,17553.0,503.0,17.7,2.5,53.0,1.7,26021.0,28631.46,2095.0,292.63,30544.0,28.7,8777.0,727.1698563609468,26.3,5549.0,334.0,184.0,399.0,10.3,1.6
2022,Carolina Municipio,72031,154126.0,0.0,132256.0,276.0,76551.0,1180.0,13.3,1.1,52.5,0.9,32888.0,36187.37,1148.0,292.63,114434.0,26.8,30676.0,1268.1301195066696,34.1,28572.0,1493.0,342.0,2009.0,7.8,0.7
2022,Cataño Municipio,72033,23060.0,0.0,19443.0,88.0,10917.0,351.0,13.7,3.1,43.6,2.0,22407.0,24654.9,1821.0,292.63,16783.0,34.3,5759.0,477.3279794858039,21.8,2675.0,79.0,64.0,304.0,7.6,1.5
2022,Cayey Municipio,72035,41509.0,0.0,35716.0,119.0,19696.0,528.0,6.7,1.7,41.7,2.0,26704.0,29382.98,1937.0,292.63,30794.0,32.2,9930.0,773.9676995844206,27.8,6118.0,518.0,174.0,523.0,5.7,1.0
2022,Ceiba Municipio,72037,11256.0,0.0,9598.0,60.0,7315.0,303.0,11.2,4.2,43.1,3.3,22945.0,25246.87,2422.0,292.63,8410.0,35.9,3019.0,390.87593939765594,22.1,1502.0,89.0,86.0,91.0,5.7,2.3
2022,Ciales Municipio,72039,16924.0,0.0,14238.0,86.0,7200.0,293.0,17.7,4.5,35.4,2.8,19618.0,21586.1,1734.0,292.63,12489.0,29.6,3697.0,525.8174588200737,15.9,1635.0,83.0,86.0,119.0,4.7,1.2
2022,Cidra Municipio,72041,39831.0,0.0,33585.0,167.0,16449.0,390.0,6.3,1.7,41.1,1.8,25580.0,28146.22,1336.0,292.63,29002.0,33.1,9587.0,760.6056797053253,26.0,5441.0,452.0,149.0,412.0,5.6,1.3
2022,Coamo Municipio,72043,34557.0,0.0,29180.0,139.0,15971.0,508.0,7.4,2.4,40.6,2.6,20569.0,22632.51,2208.0,292.63,25766.0,40.1,10341.0,810.0253082466004,23.0,4568.0,343.0,168.0,289.0,3.6,1.0
2022,Comerío Municipio,72045,18817.0,0.0,15755.0,106.0,7411.0,299.0,12.7,4.7,40.7,3.9,16153.0,17773.49,1314.0,292.63,13877.0,28.8,3990.0,557.0,16.1,1715.0,95.0,106.0,110.0,4.3,1.9
2022,Corozal Municipio,72047,34459.0,0.0,28732.0,182.0,13177.0,466.0,15.2,3.2,42.2,2.4,21670.0,23843.96,2461.0,292.63,24749.0,28.3,7003.0,701.9294836377796,21.0,3979.0,65.0,54.0,339.0,6.5,1.9
2022,Culebra Municipio,72049,1186.0,190.0,1013.0,153.0,1466.0,117.0,3.2,3.4,58.5,7.0,25483.0,28039.49,2699.0,292.63,812.0,39.7,322.0,81.39410298049853,15.6,116.0,0.0,15.0,52.0,13.5,6.3
2022,Dorado Municipio,72051,35786.0,0.0,30064.0,185.0,15845.0,499.0,14.2,2.7,48.2,2.2,31485.0,34643.62,2911.0,292.63,25622.0,26.0,6662.0,740.9318457186193,33.1,5841.0,271.0,132.0,740.0,6.3,1.6
2022,Fajardo Municipio,72053,31984.0,0.0,26920.0,137.0,18632.0,423.0,22.6,3.2,50.9,2.3,24309.0,26747.71,2087.0,292.63,23339.0,33.5,7830.0,622.8226071683654,29.4,5400.0,138.0,93.0,512.0,6.9,1.4
2022,Florida Municipio,72054,11641.0,0.0,9811.0,69.0,5027.0,296.0,22.7,6.3,46.7,3.9,21560.0,23722.93,3076.0,292.63,8080.0,36.0,2910.0,424.32181183625244,18.6,1207.0,0.0,23.0,62.0,3.9,1.6
2022,Guayama Municipio,72057,36365.0,0.0,30670.0,165.0,17953.0,587.0,6.8,3.1,32.9,2.5,19165.0,21087.66,1750.0,292.63,26104.0,36.8,9614.0,799.3009445759463,22.3,4067.0,221.0,107.0,466.0,4.6,1.3
2022,Guayanilla Municipio,72059,17670.0,0.0,14729.0,79.0,8303.0,317.0,20.6,4.9,38.0,2.5,21312.0,23450.05,2583.0,292.63,12786.0,29.2,3739.0,397.13221979587604,24.3,2311.0,54.0,46.0,107.0,4.1,1.2
2022,Guaynabo Municipio,72061,89554.0,0.0,78257.0,202.0,40694.0,781.0,8.2,1.4,52.1,1.4,43304.0,47648.32,2733.0,292.63,68776.0,17.5,12055.0,1052.6129393086521,47.7,20524.0,2141.0,402.0,2413.0,5.2,0.7
2022,Gurabo Municipio,72063,40517.0,0.0,34166.0,245.0,17226.0,551.0,14.7,2.4,57.7,2.3,39533.0,43499.0,4632.0,292.63,29397.0,24.6,7238.0,847.3794899571266,33.8,6863.0,383.0,215.0,403.0,7.8,2.1
2022,Guánica Municipio,72055,13682.0,0.0,11384.0,69.0,9148.0,260.0,31.3,5.5,38.2,2.3,14525.0,15982.17,1783.0,292.63,9758.0,38.6,3770.0,326.2590994899606,14.1,1073.0,9.0,13.0,82.0,3.9,1.2
2022,Hatillo Municipio,72065,38330.0,0.0,32903.0,148.0,17130.0,582.0,6.0,2.5,43.2,1.8,24407.0,26855.54,3080.0,292.63,28771.0,24.0,6900.0,652.6944154809355,30.0,6175.0,345.0,172.0,539.0,6.8,1.7
2022,Hormigueros Municipio,72067,15571.0,0.0,13658.0,68.0,7561.0,315.0,16.5,3.9,44.1,2.8,22542.0,24803.44,2282.0,292.63,11972.0,32.9,3934.0,411.4911906711977,29.1,2685.0,47.0,44.0,199.0,3.3,1.1
2022,Humacao Municipio,72069,50729.0,0.0,43357.0,166.0,26541.0,754.0,7.3,1.9,38.6,1.9,25940.0,28542.34,1901.0,292.63,37711.0,35.2,13274.0,908.0143170677431,24.2,6410.0,342.0,146.0,793.0,5.1,1.0
2022,Isabela Municipio,72071,42817.0,0.0,36801.0,167.0,20390.0,665.0,7.0,1.9,36.2,2.2,19965.0,21967.92,1487.0,292.63,31882.0,31.0,9896.0,953.1468931911807,25.4,6037.0,172.0,135.0,533.0,6.4,1.5
2022,Jayuya Municipio,72073,14726.0,0.0,12055.0,141.0,6188.0,355.0,19.8,5.7,36.8,3.8,18363.0,20205.2,2443.0,292.63,10416.0,37.8,3938.0,515.570557731917,20.8,1669.0,20.0,34.0,113.0,5.6,2.0
2022,Juana Díaz Municipio,72075,46333.0,0.0,38785.0,114.0,18727.0,489.0,18.5,2.8,44.6,1.8,23035.0,25345.9,1552.0,292.63,33053.0,28.4,9374.0,765.9569178485172,26.8,6531.0,215.0,178.0,331.0,6.0,1.2
2022,Juncos Municipio,72077,36928.0,0.0,30729.0,211.0,16034.0,512.0,14.6,3.1,49.3,2.1,25931.0,28532.43,2526.0,292.63,26306.0,29.3,7716.0,803.3928055440875,21.6,4370.0,80.0,78.0,297.0,8.8,1.7
2022,Lajas Municipio,72079,23202.0,0.0,19987.0,157.0,12085.0,413.0,19.8,4.6,42.0,2.8,17131.0,18849.61,1309.0,292.63,17473.0,28.1,4906.0,728.313119475408,19.8,2767.0,98.0,87.0,199.0,4.9,1.7
2022,Lares Municipio,72081,27990.0,0.0,23907.0,110.0,12363.0,454.0,11.0,2.3,39.2,2.3,18844.0,20734.46,1161.0,292.63,20841.0,23.5,4896.0,540.8622745209726,20.4,3105.0,111.0,101.0,218.0,7.0,1.9
2022,Las Marías Municipio,72083,8826.0,0.0,7401.0,45.0,4005.0,208.0,8.1,7.3,33.3,5.2,16506.0,18161.9,2866.0,292.63,6237.0,34.9,2179.0,293.0,17.7,913.0,43.0,38.0,61.0,2.3,1.8
2022,Las Piedras Municipio,72085,35099.0,0.0,29723.0,152.0,15111.0,464.0,10.9,3.0,40.8,2.2,23193.0,25519.75,3075.0,292.63,25698.0,24.2,6225.0,710.9437389836132,27.4,4930.0,29.0,33.0,290.0,5.9,1.6
2022,Loíza Municipio,72087,23580.0,0.0,19855.0,97.0,11470.0,286.0,21.7,3.2,47.7,1.9,21306.0,23443.45,3371.0,292.63,17127.0,38.9,6657.0,475.4881701998484,16.7,2398.0,0.0,28.0,94.0,7.7,1.6
2022,Luquillo Municipio,72089,17716.0,0.0,15235.0,64.0,10357.0,336.0,22.4,3.9,47.8,2.8,22585.0,24850.76,1637.0,292.63,13012.0,34.0,4419.0,396.2953444086872,22.7,2065.0,238.0,137.0,160.0,8.0,1.8
2022,Manatí Municipio,72091,39310.0,0.0,33257.0,188.0,18618.0,466.0,17.4,3.2,40.6,2.1,20385.0,22430.05,1769.0,292.63,28786.0,30.8,8857.0,682.8067076413354,23.8,5183.0,205.0,109.0,649.0,11.0,2.1
2022,Maricao Municipio,72093,5354.0,190.0,4548.0,162.0,2614.0,188.0,2.0,2.4,30.4,4.2,20133.0,22152.77,3514.0,292.63,3969.0,32.5,1288.0,180.08053753806934,10.5,287.0,0.0,21.0,25.0,1.8,1.5
2022,Maunabo Municipio,72095,10563.0,0.0,9077.0,40.0,4988.0,273.0,23.7,8.2,34.5,4.1,21951.0,24153.15,3549.0,292.63,8052.0,31.2,2514.0,339.3302226445502,13.8,744.0,8.0,15.0,55.0,7.0,2.3
2022,Mayagüez Municipio,72097,72721.0,0.0,62901.0,180.0,40642.0,740.0,23.9,2.3,40.3,1.4,16788.0,18472.2,760.0,292.63,49701.0,28.5,14147.0,897.704294297404,27.3,9108.0,1110.0,314.0,1608.0,4.1,0.5
2022,Moca Municipio,72099,37363.0,0.0,31613.0,138.0,16409.0,625.0,21.3,4.0,45.3,2.2,20331.0,22370.63,2682.0,292.63,26947.0,30.8,8306.0,600.7869838803101,23.4,4718.0,235.0,126.0,450.0,4.2,1.0
2022,Morovis Municipio,72101,28659.0,0.0,23964.0,133.0,12042.0,436.0,15.9,3.4,44.7,2.6,22282.0,24517.36,1854.0,292.63,20557.0,31.8,6531.0,636.3528895196438,18.7,2995.0,154.0,88.0,205.0,6.8,1.6
2022,Naguabo Municipio,72103,23340.0,0.0,19349.0,184.0,11227.0,437.0,10.0,4.2,39.3,3.5,20486.0,22541.18,1709.0,292.63,16479.0,37.0,6103.0,633.524269464083,22.8,2789.0,105.0,94.0,167.0,7.0,2.2
2022,Naranjito Municipio,72105,29153.0,0.0,24624.0,155.0,10590.0,433.0,17.5,4.8,39.9,3.1,20616.0,22684.23,2167.0,292.63,21238.0,24.7,5247.0,722.5268161113469,18.1,3020.0,144.0,139.0,353.0,6.2,2.2
2022,Orocovis Municipio,72107,21378.0,0.0,17863.0,75.0,8978.0,337.0,19.6,3.6,37.3,3.0,16869.0,18561.32,1525.0,292.63,15272.0,31.2,4760.0,462.92980029373786,17.4,2111.0,40.0,53.0,203.0,4.5,1.5
2022,Patillas Municipio,72109,15927.0,0.0,13657.0,133.0,8205.0,371.0,13.0,4.0,36.5,3.0,20778.0,22862.48,3286.0,292.63,12024.0,29.6,3554.0,442.7301661283089,19.9,1571.0,25.0,41.0,106.0,5.1,1.3
2022,Peñuelas Municipio,72111,20298.0,0.0,16752.0,87.0,8654.0,313.0,12.1,2.9,38.8,2.5,20072.0,22085.65,1293.0,292.63,14246.0,26.6,3790.0,483.86465049639656,25.4,3102.0,54.0,38.0,161.0,4.2,1.1
2022,Ponce Municipio,72113,136542.0,0.0,115013.0,241.0,66248.0,916.0,12.7,1.4,37.7,0.9,18994.0,20899.5,813.0,292.63,98573.0,29.7,29325.0,1272.3305388145016,29.9,20656.0,1940.0,444.0,2445.0,5.2,0.6
2022,Quebradillas Municipio,72115,23540.0,0.0,19914.0,137.0,10503.0,470.0,5.7,2.8,39.6,2.9,20209.0,22236.39,3059.0,292.63,17298.0,29.1,5026.0,532.2903343101394,20.9,2667.0,169.0,122.0,244.0,4.4,1.3
2022,Rincón Municipio,72117,15164.0,0.0,13162.0,87.0,9279.0,378.0,6.2,2.3,42.2,3.0,26771.0,29456.7,2859.0,292.63,11750.0,25.1,2948.0,421.8862405909915,23.3,2123.0,152.0,116.0,241.0,4.5,1.8
2022,Río Grande Municipio,72119,46838.0,0.0,40194.0,141.0,22704.0,641.0,17.6,2.7,52.3,1.7,25963.0,28567.64,1735.0,292.63,34604.0,30.6,10605.0,673.9206184707514,25.4,7031.0,163.0,109.0,398.0,7.9,1.2
2022,Sabana Grande Municipio,72121,22639.0,0.0,19204.0,145.0,10907.0,379.0,11.5,3.4,37.7,3.1,20464.0,22516.98,1742.0,292.63,15918.0,34.7,5521.0,551.322954356156,25.4,3277.0,73.0,97.0,187.0,4.5,1.3
2022,Salinas Municipio,72123,25688.0,0.0,21694.0,76.0,12874.0,471.0,6.0,2.6,38.5,2.4,20123.0,22141.77,1942.0,292.63,18419.0,40.0,7372.0,573.149195236284,20.2,2879.0,153.0,154.0,194.0,8.1,2.1
2022,San Germán Municipio,72125,31680.0,0.0,26961.0,157.0,15768.0,517.0,6.5,2.1,30.9,2.3,17862.0,19653.94,1352.0,292.63,23259.0,33.8,7862.0,684.4479527327114,23.4,4005.0,370.0,157.0,381.0,5.1,1.5
2022,San Juan Municipio,72127,340903.0,0.0,292548.0,424.0,191178.0,1390.0,15.7,0.8,52.3,0.7,26111.0,28730.49,806.0,292.63,253367.0,21.5,54578.0,1607.9427850517568,41.3,62804.0,7318.0,665.0,12182.0,9.1,0.5
2022,San Lorenzo Municipio,72129,37552.0,0.0,32207.0,148.0,16209.0,482.0,8.3,3.0,39.8,2.1,19629.0,21598.21,1591.0,292.63,27831.0,26.3,7309.0,674.214357604464,19.6,3661.0,188.0,123.0,291.0,6.6,1.2
2022,San Sebastián Municipio,72131,39183.0,0.0,33416.0,154.0,18369.0,489.0,14.9,3.1,38.4,2.5,17557.0,19318.34,1437.0,292.63,29132.0,26.3,7664.0,790.3398003390694,21.1,4713.0,236.0,141.0,520.0,5.3,1.2
2022,Santa Isabel Municipio,72133,20207.0,0.0,17025.0,76.0,9142.0,348.0,8.6,2.5,47.1,2.7,22680.0,24955.29,1860.0,292.63,14291.0,36.9,5273.0,552.9855332646597,27.0,3005.0,145.0,77.0,191.0,6.8,2.0
2022,Toa Alta Municipio,72135,66699.0,0.0,56530.0,192.0,26651.0,644.0,8.6,1.7,51.3,1.7,32456.0,35712.03,2077.0,292.63,48006.0,26.5,12741.0,994.4908244926144,27.9,10011.0,506.0,214.0,420.0,5.7,0.9
2022,Toa Baja Municipio,72137,74854.0,0.0,63785.0,192.0,35031.0,783.0,11.3,1.4,52.3,1.3,28719.0,31600.13,1563.0,292.63,54759.0,26.1,14304.0,924.8853983061902,27.3,11514.0,512.0,153.0,820.0,6.6,0.8
2022,Trujillo Alto Municipio,72139,67497.0,0.0,57686.0,193.0,29548.0,680.0,6.5,1.4,53.0,1.6,35821.0,39414.61,2196.0,292.63,49610.0,21.2,10500.0,857.1872607546148,38.5,13839.0,911.0,299.0,597.0,6.3,1.0
2022,Utuado Municipio,72141,28155.0,0.0,23956.0,83.0,13346.0,405.0,30.5,4.5,39.9,2.1,17164.0,18885.92,1711.0,292.63,20839.0,26.4,5500.0,541.3834131186511,22.3,3745.0,83.0,58.0,228.0,6.4,1.3
2022,Vega Alta Municipio,72143,35279.0,0.0,29659.0,107.0,16136.0,545.0,21.6,4.2,48.7,2.0,24778.0,27263.76,1463.0,292.63,25230.0,28.4,7155.0,645.7011692725978,22.7,3834.0,405.0,189.0,440.0,4.8,1.1
2022,Vega Baja Municipio,72145,54182.0,0.0,45969.0,201.0,25206.0,584.0,16.3,2.1,44.1,1.7,23701.0,26078.72,1606.0,292.63,39853.0,29.2,11653.0,859.7889275863001,25.1,7638.0,171.0,98.0,438.0,9.4,1.7
2022,Vieques Municipio,72147,8199.0,0.0,6912.0,36.0,5070.0,328.0,13.1,7.6,34.6,6.0,17062.0,18773.68,999.0,292.63,6017.0,46.4,2793.0,566.7944953861144,14.5,406.0,316.0,296.0,130.0,11.1,6.2
2022,Villalba Municipio,72149,21984.0,0.0,18226.0,95.0,9288.0,357.0,13.9,3.4,42.8,2.5,22461.0,24714.32,3326.0,292.63,15531.0,34.4,5344.0,517.4881641158569,21.6,2742.0,90.0,75.0,155.0,2.7,0.9
2022,Yabucoa Municipio,72151,30313.0,0.0,25933.0,125.0,14298.0,550.0,11.1,2.9,37.8,1.9,19972.0,21975.62,1975.0,292.63,22497.0,25.9,5824.0,587.3678574794504,18.4,3361.0,50.0,44.0,185.0,5.2,1.3
2022,Yauco Municipio,72153,33988.0,0.0,29055.0,102.0,17473.0,475.0,13.5,2.9,39.3,1.8,19827.0,21816.07,1671.0,292.63,25439.0,34.3,8725.0,627.2288258681994,27.6,5376.0,346.0,164.0,437.0,5.1,1.1
